,a (nl-DDM),k (nl-DDM),z (nl-DDM),x0 (nl-DDM),sz (nl-DDM),drift,B,x0,sz
81,4.127272727272727,5.0,0.0,0.0,0.0,0.01,0.10421894155564093,-0.012858399934665421,0.0008557711285503977
82,4.175757575757576,5.0,0.0,0.0,0.0,0.01,0.10296073872127387,-0.00958962187866963,0.0058774797337664
83,4.224242424242425,5.0,0.0,0.0,0.0,0.07872386827812237,0.10213777082499842,-0.021303595347371362,-0.0012349303756034047
84,4.2727272727272725,5.0,0.0,0.0,0.0,0.05798263979770125,0.100009492281675,-0.00429083056055668,0.019302776370849983
85,4.321212121212121,5.0,0.0,0.0,0.0,0.01,0.1007208117871139,-0.009121214248158815,0.0031642654073869014
86,4.36969696969697,5.0,0.0,0.0,0.0,0.01,0.10071574213076762,-0.004770205585623688,0.04710508439127148
87,4.418181818181818,5.0,0.0,0.0,0.0,0.06338383060686835,0.10048254825790259,-0.0117672460222632,-8.215203120343073e-05
88,4.466666666666667,5.0,0.0,0.0,0.0,0.016049508626595144,0.100370789754189,-0.0052172841809901005,0.003196651723004651
89,4.515151515151516,5.0,0.0,0.0,0.0,0.0980615572153802,0.10080290773408418,-0.030545942788379077,0.010821270290755969
90,4.5636363636363635,5.0,0.0,0.0,0.0,0.01,0.10031012785504778,-0.0032552033355933707,0.012920220206239286
91,4.612121212121212,5.0,0.0,0.0,0.0,0.03375127192582017,0.100524698102193,-0.0028490397710713156,0.006093273711299085
92,4.660606060606061,5.0,0.0,0.0,0.0,0.01,0.10088071755915617,0.002903216683685317,0.011537661534746224
93,4.709090909090909,5.0,0.0,0.0,0.0,0.12934861037941445,0.10021356684353488,-0.03103173000947168,0.00554658119210627
94,4.757575757575758,5.0,0.0,0.0,0.0,0.06685531380081816,0.10030022741977351,-0.01409495786610393,-0.0057025862083428525
95,4.806060606060607,5.0,0.0,0.0,0.0,0.1160525816519381,0.10035181846282804,-0.04478633881756744,-0.0012198659494271347
96,4.8545454545454545,5.0,0.0,0.0,0.0,0.01,0.10079809612078172,-0.022495471612147266,-0.0018796499431263936
97,4.903030303030303,5.0,0.0,0.0,0.0,0.01,0.10066489307270832,-0.02811496220378995,0.002909824483169121
98,4.951515151515152,5.0,0.0,0.0,0.0,0.038391108765551005,0.100801976473055,-0.010400589856200515,0.016406252805929666
99,5.0,5.0,0.0,0.0,0.0,0.01,0.10023987399173162,-0.002176039130190488,-0.0047869062387703165
