,B (DDM),v (DDM),x0 (DDM),sz (DDM),k,z,a/B,x0,sz
76,1.0,7.6767676767676765,0.0,0.0,2.32020217187467,-0.9654813917632421,4.720935933451569,-0.8650359977918136,0.02111785961952739
77,1.0,7.777777777777778,0.0,0.0,1.696760690945253,-0.8825826334817601,4.851999997199431,-0.754775435171108,0.01591090395533712
78,1.0,7.878787878787879,0.0,0.0,4.853824482885108,-0.9915442440087914,2.637545074700517,-0.7839830591473731,0.03873139734066444
79,1.0,7.979797979797979,0.0,0.0,2.7181849664656936,-0.974837355972876,4.30328888413434,-0.8607389003820545,0.012462709083904233
80,1.0,8.080808080808081,0.0,0.0,3.160549751855459,-0.9316682621550937,3.6599999902120963,-0.7974637005391937,0.01821573306541735
81,1.0,8.181818181818182,0.0,0.0,1.9517804243305235,-0.9269075273497474,4.908863688897157,-0.8135997577075709,0.004390438063315294
82,1.0,8.282828282828282,0.0,0.0,1.7708200291560776,-0.9862401336236163,4.872958313330825,-0.819717546707687,0.022224747869452832
83,1.0,8.383838383838384,0.0,0.0,2.238300543671671,-0.8977109736727307,4.495999899332606,-0.780945365229662,0.004457026064339065
84,1.0,8.484848484848484,0.0,0.0,2.069804630338104,-0.9976686881695723,4.7019550164062025,-0.8423971437272839,0.002575570714886233
85,1.0,8.585858585858587,0.0,0.0,3.053440034588517,-0.980962160817902,3.729999951464363,-0.8147907603443829,0.013643002928233505
86,1.0,8.686868686868687,0.0,0.0,1.9696595915074537,-0.896369096110561,4.891562375509341,-0.7785285251868879,0.012322839680979358
87,1.0,8.787878787878787,0.0,0.0,2.078910150691109,-0.9198053181805035,4.975778475598144,-0.8114354674788867,0.0014102441362524587
88,1.0,8.88888888888889,0.0,0.0,3.065542021390139,-0.987662960126199,3.723763381797281,-0.8055025161739073,0.01778416786319914
89,1.0,8.98989898989899,0.0,0.0,4.784701575719949,-0.8264931606338587,3.0617507237296113,-0.7120312204830356,0.0018853916793819536
90,1.0,9.09090909090909,0.0,0.0,2.2735320324815045,-0.9711385185577491,4.59193068045248,-0.8221118958060535,-0.0007435767888076539
91,1.0,9.191919191919192,0.0,0.0,2.4386571828760357,-0.9239845785405466,4.511999994276677,-0.7954765777673561,0.014412049464804344
92,1.0,9.292929292929292,0.0,0.0,2.1573553691114156,-0.9955249410529349,4.91139654755796,-0.846770839583398,0.032138613305442654
93,1.0,9.393939393939394,0.0,0.0,2.261585501078917,-0.9319879603851167,4.9334185373876815,-0.819382529967728,0.01049169564945407
94,1.0,9.494949494949495,0.0,0.0,2.197004921449534,-0.9607842753529067,4.698742364387635,-0.8080382171259819,0.0002780699315390045
95,1.0,9.595959595959595,0.0,0.0,2.562831871769916,-0.7994630105192913,4.711144653072981,-0.724310171161169,0.007291212754140908
96,1.0,9.696969696969697,0.0,0.0,2.084689096948593,-0.9526180194601989,4.9207612539675,-0.8036939386608395,0.0046694331893935015
97,1.0,9.797979797979798,0.0,0.0,2.6857534958270004,-0.9957302085704565,4.356691850621155,-0.829683376872377,0.03718260143941343
98,1.0,9.8989898989899,0.0,0.0,2.545169616419496,-0.9086402008832061,4.803793957003947,-0.8081477371162293,0.014844884038028416
99,1.0,10.0,0.0,0.0,2.933713636888454,-0.9469680866068461,4.375525840410049,-0.8217947999479376,0.017194737801852655
