,B (DDM),v (DDM),x0 (DDM),sz (DDM),k,z,a/B,x0,sz
36,1.0,0.2,-0.2727272727272727,0.0,0.19534676254527206,-0.16966310064835055,3.8796018085299186,-0.2894467063229226,0.3113640858151179
37,1.0,0.2,-0.2525252525252525,0.0,0.40618846141671483,0.36981966211542994,3.429914364613757,0.39116016290803035,0.010355962587411227
38,1.0,0.2,-0.23232323232323226,0.0,0.14389626435652256,-0.9995663415068863,4.93099968328288,-0.8639990741330686,0.011971355757112168
39,1.0,0.2,-0.21212121212121204,0.0,1.0804465464920217,-0.6921686954461825,1.7485626767845592,-0.6515692321368378,0.022591446146717598
40,1.0,0.2,-0.19191919191919182,0.0,0.6493893374144806,-0.9983072031559274,1.9823855243792372,-0.7784917487500866,0.004161237635288639
41,1.0,0.2,-0.1717171717171716,0.0,0.18877497358334236,0.33891352561348465,5.0,0.34902811815831924,0.002676519799027277
42,1.0,0.2,-0.1515151515151515,0.0,0.2837737963245191,-0.9776722291337604,3.419999997311728,-0.8271090176611112,0.000635862062797532
43,1.0,0.2,-0.13131313131313127,0.0,0.38755102557306653,-0.9015974455999736,2.9575551672666083,-0.7930579242476193,0.012889097408261163
44,1.0,0.2,-0.11111111111111105,0.0,0.10000193232074306,-0.9902621289285336,4.669531161059142,-0.7115850431747073,0.003204442922261963
45,1.0,0.2,-0.09090909090909083,0.0,0.1,-0.9870228388063148,4.784999985584942,-0.725831390786113,0.00848143496226128
46,1.0,0.2,-0.07070707070707061,0.0,0.25430837591603606,0.599906193779308,4.5273373651543345,0.6580273856063459,0.11003975813649225
47,1.0,0.2,-0.050505050505050386,0.0,0.10000435380732142,-0.9034138683981519,3.114732531425241,0.16275462030194232,0.4665887998119045
48,1.0,0.2,-0.030303030303030276,0.0,0.10022476145539638,-0.9934992548500964,3.6679983105055713,-0.24449183634564664,0.3301805450817734
49,1.0,0.2,-0.010101010101010055,0.0,1.044910154164399,-0.8196073522239736,1.3949999931094925,-0.5183366154736122,0.008140075030329985
50,1.0,0.2,0.010101010101010166,0.0,0.27630375671377827,0.3520732428066784,3.9779132727377826,0.398919236578148,0.006125589744253146
51,1.0,0.2,0.030303030303030498,0.0,0.10023810211807227,-0.8919076526787674,3.657831185791882,-0.09478652460669534,0.35991326781182664
52,1.0,0.2,0.05050505050505061,0.0,0.4334664983841332,0.3045351052748248,2.8919999848399156,0.38777892895323207,0.01993407624725596
53,1.0,0.2,0.07070707070707072,0.0,1.2534315281786488,-1.0,1.0079999723261355,-0.3557830195522319,0.19343101188110157
54,1.0,0.2,0.09090909090909105,0.0,1.057615124776811,-0.9998438585425699,1.131999894045955,-0.43119341378752607,0.09735733404127833
55,1.0,0.2,0.11111111111111116,0.0,0.10142765959747191,-0.9659885205004017,3.036860104639898,0.2113208245633107,0.5662257193227553
56,1.0,0.2,0.1313131313131315,0.0,0.10336510488486128,-0.8020471232535515,3.5919999934000506,0.015462470555848595,0.33969961334318555
57,1.0,0.2,0.1515151515151516,0.0,0.1013963056917504,-0.9656638218769777,3.574586457313435,-0.03912305260462712,0.42726647960476183
58,1.0,0.2,0.1717171717171717,0.0,0.10291121851337248,-0.9515631322622805,3.1246365400882827,0.1606711732501518,0.5144311726175199
59,1.0,0.2,0.19191919191919204,0.0,0.1013142249328597,-1.0,3.6609999872758996,-0.17435808682238085,0.4262230902697641
60,1.0,0.2,0.21212121212121215,0.0,0.1003381636574936,-0.9448717415281432,3.364451668040925,0.13985564864564637,0.5414865184314177
61,1.0,0.2,0.2323232323232325,0.0,0.10006462452187925,-0.9984976158933494,3.4389691979578467,0.08522897374580785,0.5650969287638858
62,1.0,0.2,0.2525252525252526,0.0,0.10034206391835365,-0.8287593156954005,3.4579844262323736,0.19355853050840421,0.6100973872104019
63,1.0,0.2,0.27272727272727293,0.0,0.10024865407726846,-0.946291665101021,3.3777023936680908,0.16336771509532433,0.6120926014938644
64,1.0,0.2,0.29292929292929304,0.0,0.10239946641826769,-0.9395890348340896,3.461822729838066,0.08198471499281834,0.5252207756716876
65,1.0,0.2,0.31313131313131315,0.0,0.10063675691190088,-0.8647147232880891,3.5088525495781195,0.1401836788951969,0.5217138548715978
66,1.0,0.2,0.3333333333333335,0.0,0.1002449245213457,-0.9324999313650638,3.375723367173212,0.20162310671472405,0.6485716770305201
